dsny_namecode,year,time,cont,ton,namecode_tds,SD,units_S8,units_current,units_total,number_rental_rooms,population_S8,population_PH,population_total,residential_buildings,non-residential_buildings,stairhalls,total_sqft,acres,net_dev_sqft,acres_nopark,bldg_coverage_sqft,cubage_cuft,development_cost,families_on_fixed_income,ave_r_per_unit,density_PopPerSqFt,density_PopPerDevFt,density_PopPerCubage,cost_per_rental_room_ab,bldg_land_ratio,avg_m_gross_rent,pct_families_on_fixed_income,dev_name,extcomp,waste_yard,intcomp,rec_bins,balers,bulk_conts,per_unit_rb,per_capita_rb,Avg Temperature,Precipitation,Snowdepth,label_n4,C1,C2,C3,C4,HeavyPre,Snow,month,January,February,March,April,May,June,July,August,September,October,November,December,pandemic,nondev_sqft,park_acres,mean_ton,rolling_ton,ave_height,ave_bldg_sqft
glenwood,2018,2018-05-01,13.0,94.62,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,66.08,0.1,0.0,C1,1,0,0,0,0.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,76.2675,78.44999999999997,11.191509238115009,45761.5
glenwood,2018,2018-06-01,9.0,66.67,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,72.28,0.12,0.0,C1,1,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,76.2675,79.83666666666663,11.191509238115009,45761.5
glenwood,2018,2018-07-01,10.0,78.22,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,79.19,0.17,0.0,C1,1,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,0.0,59865.0,1.379999999999999,76.2675,77.40666666666662,11.191509238115009,45761.5
glenwood,2018,2018-08-01,12.0,87.33,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,80.31,0.2,0.0,C1,1,0,0,0,1.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,0.0,59865.0,1.379999999999999,76.2675,75.7933333333333,11.191509238115009,45761.5
glenwood,2018,2018-09-01,8.0,61.83,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,72.3,0.2,0.0,C1,1,0,0,0,1.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,0.0,59865.0,1.379999999999999,76.2675,77.45666666666664,11.191509238115009,45761.5
glenwood,2018,2018-10-01,12.0,83.21000000000001,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,59.53,0.1,0.0,C1,1,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,0.0,59865.0,1.379999999999999,76.2675,72.58666666666663,11.191509238115009,45761.5
glenwood,2018,2018-11-01,10.0,72.72,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,45.77,0.24,0.1,C1,1,0,0,0,1.0,1.0,November,0,0,0,0,0,0,0,0,0,0,1,0,0.0,59865.0,1.379999999999999,76.2675,81.68999999999997,11.191509238115009,45761.5
glenwood,2018,2018-12-01,13.0,89.14,44,0,0.0,1187.0,1188.0,5210.5,0.0,2578.0,2578.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.17003367003367,0.0026438449586963,0.0028167782961659,0.00025168886843,10864.590067340068,18.86,584.0,,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023273855702094,40.63,0.18,0.0,C1,1,0,0,0,0.0,0.0,December,0,0,0,0,0,0,0,0,0,0,0,1,0.0,59865.0,1.379999999999999,76.2675,82.07999999999997,11.191509238115009,45761.5
glenwood,2019,2019-01-01,12.0,84.38000000000001,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,33.68,0.17,0.0,C1,1,0,0,0,0.0,0.0,January,1,0,0,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,82.49666666666663,11.191509238115009,45761.5
glenwood,2019,2019-02-01,11.0,73.97000000000001,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,35.49,0.12,0.0,C1,1,0,0,0,0.0,0.0,February,0,1,0,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,78.3433333333333,11.191509238115009,45761.5
glenwood,2019,2019-03-01,11.0,76.68,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,40.78,0.11,0.13,C1,1,0,0,0,0.0,1.0,March,0,0,1,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,71.4233333333333,11.191509238115009,45761.5
glenwood,2019,2019-04-01,9.0,63.620000000000005,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,53.12,0.15,0.0,C1,1,0,0,0,0.0,0.0,April,0,0,0,1,0,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,85.96666666666663,11.191509238115009,45761.5
glenwood,2019,2019-05-01,15.0,117.6,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,61.11,0.21,0.0,C1,1,0,0,0,1.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,89.55666666666663,11.191509238115009,45761.5
glenwood,2019,2019-06-01,11.0,87.45,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,72.15,0.16,0.0,C1,1,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,107.93999999999996,11.191509238115009,45761.5
glenwood,2019,2019-07-01,15.0,118.77,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,81.02,0.18,0.0,C1,1,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,98.49999999999996,11.191509238115009,45761.5
glenwood,2019,2019-08-01,11.0,89.28,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,76.6,0.12,0.0,C1,1,0,0,0,0.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,0.0,59865.0,1.379999999999999,89.7075,104.5333333333333,11.191509238115009,45761.5
glenwood,2019,2019-09-01,13.0,105.55,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,71.58,0.02,0.0,C1,1,0,0,0,0.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,0.0,59865.0,1.379999999999999,89.7075,95.14999999999996,11.191509238115009,45761.5
glenwood,2019,2019-10-01,12.0,90.62,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,60.6,0.18,0.0,C1,1,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,0.0,59865.0,1.379999999999999,89.7075,93.10666666666663,11.191509238115009,45761.5
glenwood,2019,2019-11-01,11.0,83.14999999999999,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,44.8,0.06,0.0,C1,1,0,0,0,0.0,0.0,November,0,0,0,0,0,0,0,0,0,0,1,0,0.0,59865.0,1.379999999999999,89.7075,86.39666666666663,11.191509238115009,45761.5
glenwood,2019,2019-12-01,11.0,85.42,44,0,0.0,1186.0,1188.0,5207.0,0.0,2512.0,2512.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,0.0,2.114478114478114,0.0025761592460221,0.0027446652753952,0.0002452453209838,10864.590067340068,18.86,599.0,34.4,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0023885350318471,39.09,0.23,0.03,C1,1,0,0,0,1.0,1.0,December,0,0,0,0,0,0,0,0,0,0,0,1,0.0,59865.0,1.379999999999999,89.7075,90.76666666666661,11.191509238115009,45761.5
glenwood,2020,2020-01-01,14.0,103.73,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,38.84,0.05,0.03,C1,1,0,0,0,0.0,1.0,January,1,0,0,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.3900000000000006,100.8975,84.51999999999997,11.191509238115009,45761.5
glenwood,2020,2020-02-01,9.0,64.41,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,39.44,0.08,0.0,C1,1,0,0,0,0.0,0.0,February,0,1,0,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.3900000000000006,100.8975,77.7133333333333,11.191509238115009,45761.5
glenwood,2020,2020-03-01,9.0,65.0,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,47.19,0.13,0.0,C1,1,0,0,0,0.0,0.0,March,0,0,1,0,0,0,0,0,0,0,0,0,0.0,59865.0,1.3900000000000006,100.8975,83.45999999999997,11.191509238115009,45761.5
glenwood,2020,2020-04-01,16.0,120.97,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,50.06,0.13,0.0,C1,1,0,0,0,0.0,0.0,April,0,0,0,1,0,0,0,0,0,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,93.3933333333333,11.191509238115009,45761.5
glenwood,2020,2020-05-01,13.0,94.21,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,60.09,0.06,0.0,C1,1,0,0,0,0.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,104.4633333333333,11.191509238115009,45761.5
glenwood,2020,2020-06-01,13.0,98.21,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,75.03,0.04,0.0,C1,1,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,108.28999999999996,11.191509238115009,45761.5
glenwood,2020,2020-07-01,17.0,132.45000000000002,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,81.77,0.15,0.0,C1,1,0,0,0,0.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,106.17999999999996,11.191509238115009,45761.5
glenwood,2020,2020-08-01,12.0,87.88,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,78.91,0.16,0.0,C1,1,0,0,0,0.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,112.53666666666663,11.191509238115009,45761.5
glenwood,2020,2020-09-01,16.0,117.28,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,70.81,0.14,0.0,C1,1,0,0,0,0.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,1.0,59865.0,1.3900000000000006,100.8975,100.53666666666663,11.191509238115009,45761.5
glenwood,2020,2020-10-01,13.0,96.45,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,59.82,0.17,0.0,C1,1,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,1.0,59865.0,1.3900000000000006,100.8975,102.26666666666664,11.191509238115009,45761.5
glenwood,2020,2020-11-01,13.0,93.07,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,54.21,0.11,0.0,C1,1,0,0,0,0.0,0.0,November,0,0,0,0,0,0,0,0,0,0,1,0,1.0,59865.0,1.3900000000000006,100.8975,108.87666666666662,11.191509238115009,45761.5
glenwood,2020,2020-12-01,18.0,137.11,44,0,0.0,1186.0,1188.0,5207.0,0.0,2499.0,2499.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.0,183856.0,10242805.0,12907133.0,0.0,2.1035353535353534,0.0025628272117075,0.0027304611955464,0.0002439761373959,10864.590067340068,18.86,587.0,37.2,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024009603841536,41.25,0.14,0.29,C1,1,0,0,0,0.0,1.0,December,0,0,0,0,0,0,0,0,0,0,0,1,1.0,59865.0,1.3900000000000006,100.8975,106.72666666666665,11.191509238115009,45761.5
glenwood,2021,2021-01-01,13.0,90.0,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,36.52,0.08,0.0,C1,1,0,0,0,0.0,0.0,January,1,0,0,0,0,0,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,101.77666666666664,11.191509238115009,45761.5
glenwood,2021,2021-02-01,11.0,78.22,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,34.85,0.14,0.54,C1,1,0,0,0,0.0,1.0,February,0,1,0,0,0,0,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,98.98999999999997,11.191509238115009,45761.5
glenwood,2021,2021-03-01,17.0,128.75000000000003,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,44.95,0.1,0.0,C1,1,0,0,0,0.0,0.0,March,0,0,1,0,0,0,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,103.56999999999998,11.191509238115009,45761.5
glenwood,2021,2021-04-01,14.0,103.74,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,53.9,0.1,0.0,C1,1,0,0,0,0.0,0.0,April,0,0,0,1,0,0,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,111.2433333333333,11.191509238115009,45761.5
glenwood,2021,2021-05-01,14.0,101.24,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,62.94,0.13,0.0,C1,1,0,0,0,0.0,0.0,May,0,0,0,0,1,0,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,110.82333333333331,11.191509238115009,45761.5
glenwood,2021,2021-06-01,16.0,127.49,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,75.04,0.06,0.0,C1,1,0,0,0,0.0,0.0,June,0,0,0,0,0,1,0,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,107.59999999999997,11.191509238115009,45761.5
glenwood,2021,2021-07-01,12.0,94.07,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,77.04,0.29,0.0,C1,1,0,0,0,1.0,0.0,July,0,0,0,0,0,0,1,0,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,105.65999999999997,11.191509238115009,45761.5
glenwood,2021,2021-08-01,12.0,95.42,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,78.65,0.22,0.0,C1,1,0,0,0,1.0,0.0,August,0,0,0,0,0,0,0,1,0,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,97.81999999999998,11.191509238115009,45761.5
glenwood,2021,2021-09-01,13.0,103.97,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,72.32,0.29,0.0,C1,1,0,0,0,1.0,0.0,September,0,0,0,0,0,0,0,0,1,0,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,98.03666666666665,11.191509238115009,45761.5
glenwood,2021,2021-10-01,0.0,94.72000000000004,44,0,0.0,1187.0,1188.0,5210.5,0.0,2461.0,2461.0,20.0,0.0,40.0,975095.0,22.39,915230.0,21.01,183856.0,10242805.0,12907133.0,438.0,2.0715488215488214,0.0025238566498648,0.0026889415775269,0.000240266216139,10864.590067340068,18.86,571.0,37.37,GLENWOOD,3.0,1.0,40.0,6.0,1.0,2.0,0.005050505050505,0.0024380333197887,64.25,0.13,0.0,C1,1,0,0,0,0.0,0.0,October,0,0,0,0,0,0,0,0,0,1,0,0,1.0,59865.0,1.379999999999999,100.95090909090908,97.17666666666658,11.191509238115009,45761.5
